,Year,Channel,Arm,Values,Seed,Scenario
961,2026.461538461518,Incident Cases,Intervention,649,1,Relative sus & trans het + nutrition-->TB activation
962,2026.4807692307488,Incident Cases,Intervention,650,1,Relative sus & trans het + nutrition-->TB activation
963,2026.4999999999795,Incident Cases,Intervention,650,1,Relative sus & trans het + nutrition-->TB activation
964,2026.5192307692103,Incident Cases,Intervention,651,1,Relative sus & trans het + nutrition-->TB activation
965,2026.538461538441,Incident Cases,Intervention,652,1,Relative sus & trans het + nutrition-->TB activation
966,2026.5576923076717,Incident Cases,Intervention,652,1,Relative sus & trans het + nutrition-->TB activation
967,2026.5769230769024,Incident Cases,Intervention,653,1,Relative sus & trans het + nutrition-->TB activation
968,2026.5961538461331,Incident Cases,Intervention,653,1,Relative sus & trans het + nutrition-->TB activation
969,2026.6153846153638,Incident Cases,Intervention,654,1,Relative sus & trans het + nutrition-->TB activation
970,2026.6346153845946,Incident Cases,Intervention,655,1,Relative sus & trans het + nutrition-->TB activation
971,2026.6538461538253,Incident Cases,Intervention,655,1,Relative sus & trans het + nutrition-->TB activation
972,2026.673076923056,Incident Cases,Intervention,655,1,Relative sus & trans het + nutrition-->TB activation
973,2026.6923076922867,Incident Cases,Intervention,655,1,Relative sus & trans het + nutrition-->TB activation
974,2026.7115384615174,Incident Cases,Intervention,657,1,Relative sus & trans het + nutrition-->TB activation
975,2026.7307692307481,Incident Cases,Intervention,659,1,Relative sus & trans het + nutrition-->TB activation
976,2026.7499999999789,Incident Cases,Intervention,659,1,Relative sus & trans het + nutrition-->TB activation
977,2026.7692307692096,Incident Cases,Intervention,659,1,Relative sus & trans het + nutrition-->TB activation
978,2026.7884615384403,Incident Cases,Intervention,659,1,Relative sus & trans het + nutrition-->TB activation
979,2026.807692307671,Incident Cases,Intervention,661,1,Relative sus & trans het + nutrition-->TB activation
980,2026.8269230769017,Incident Cases,Intervention,663,1,Relative sus & trans het + nutrition-->TB activation
981,2026.8461538461324,Incident Cases,Intervention,663,1,Relative sus & trans het + nutrition-->TB activation
982,2026.8653846153632,Incident Cases,Intervention,663,1,Relative sus & trans het + nutrition-->TB activation
983,2026.8846153845939,Incident Cases,Intervention,663,1,Relative sus & trans het + nutrition-->TB activation
984,2026.9038461538246,Incident Cases,Intervention,665,1,Relative sus & trans het + nutrition-->TB activation
985,2026.9230769230553,Incident Cases,Intervention,666,1,Relative sus & trans het + nutrition-->TB activation
986,2026.942307692286,Incident Cases,Intervention,666,1,Relative sus & trans het + nutrition-->TB activation
987,2026.9615384615167,Incident Cases,Intervention,666,1,Relative sus & trans het + nutrition-->TB activation
988,2026.9807692307475,Incident Cases,Intervention,666,1,Relative sus & trans het + nutrition-->TB activation
989,2026.9999999999782,Incident Cases,Intervention,666,1,Relative sus & trans het + nutrition-->TB activation
990,2027.019230769209,Incident Cases,Intervention,667,1,Relative sus & trans het + nutrition-->TB activation
991,2027.0384615384396,Incident Cases,Intervention,667,1,Relative sus & trans het + nutrition-->TB activation
992,2027.0576923076703,Incident Cases,Intervention,667,1,Relative sus & trans het + nutrition-->TB activation
993,2027.076923076901,Incident Cases,Intervention,667,1,Relative sus & trans het + nutrition-->TB activation
994,2027.0961538461318,Incident Cases,Intervention,667,1,Relative sus & trans het + nutrition-->TB activation
995,2027.1153846153625,Incident Cases,Intervention,668,1,Relative sus & trans het + nutrition-->TB activation
996,2027.1346153845932,Incident Cases,Intervention,668,1,Relative sus & trans het + nutrition-->TB activation
997,2027.153846153824,Incident Cases,Intervention,670,1,Relative sus & trans het + nutrition-->TB activation
998,2027.1730769230546,Incident Cases,Intervention,670,1,Relative sus & trans het + nutrition-->TB activation
999,2027.1923076922853,Incident Cases,Intervention,670,1,Relative sus & trans het + nutrition-->TB activation
1000,2027.211538461516,Incident Cases,Intervention,671,1,Relative sus & trans het + nutrition-->TB activation
1001,2027.2307692307468,Incident Cases,Intervention,671,1,Relative sus & trans het + nutrition-->TB activation
1002,2027.2499999999775,Incident Cases,Intervention,671,1,Relative sus & trans het + nutrition-->TB activation
1003,2027.2692307692082,Incident Cases,Intervention,671,1,Relative sus & trans het + nutrition-->TB activation
1004,2027.288461538439,Incident Cases,Intervention,671,1,Relative sus & trans het + nutrition-->TB activation
1005,2027.3076923076696,Incident Cases,Intervention,672,1,Relative sus & trans het + nutrition-->TB activation
1006,2027.3269230769004,Incident Cases,Intervention,672,1,Relative sus & trans het + nutrition-->TB activation
1007,2027.346153846131,Incident Cases,Intervention,673,1,Relative sus & trans het + nutrition-->TB activation
1008,2027.3653846153618,Incident Cases,Intervention,673,1,Relative sus & trans het + nutrition-->TB activation
1009,2027.3846153845925,Incident Cases,Intervention,673,1,Relative sus & trans het + nutrition-->TB activation
1010,2027.4038461538232,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1011,2027.423076923054,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1012,2027.4423076922847,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1013,2027.4615384615154,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1014,2027.480769230746,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1015,2027.4999999999768,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1016,2027.5192307692075,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1017,2027.5384615384382,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1018,2027.557692307669,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1019,2027.5769230768997,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1020,2027.5961538461304,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1021,2027.615384615361,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1022,2027.6346153845918,Incident Cases,Intervention,676,1,Relative sus & trans het + nutrition-->TB activation
1023,2027.6538461538225,Incident Cases,Intervention,679,1,Relative sus & trans het + nutrition-->TB activation
1024,2027.6730769230533,Incident Cases,Intervention,679,1,Relative sus & trans het + nutrition-->TB activation
1025,2027.692307692284,Incident Cases,Intervention,679,1,Relative sus & trans het + nutrition-->TB activation
1026,2027.7115384615147,Incident Cases,Intervention,679,1,Relative sus & trans het + nutrition-->TB activation
1027,2027.7307692307454,Incident Cases,Intervention,679,1,Relative sus & trans het + nutrition-->TB activation
1028,2027.7499999999761,Incident Cases,Intervention,679,1,Relative sus & trans het + nutrition-->TB activation
1029,2027.7692307692068,Incident Cases,Intervention,679,1,Relative sus & trans het + nutrition-->TB activation
1030,2027.7884615384376,Incident Cases,Intervention,679,1,Relative sus & trans het + nutrition-->TB activation
1031,2027.8076923076683,Incident Cases,Intervention,679,1,Relative sus & trans het + nutrition-->TB activation
1032,2027.826923076899,Incident Cases,Intervention,680,1,Relative sus & trans het + nutrition-->TB activation
1033,2027.8461538461297,Incident Cases,Intervention,680,1,Relative sus & trans het + nutrition-->TB activation
1034,2027.8653846153604,Incident Cases,Intervention,680,1,Relative sus & trans het + nutrition-->TB activation
1035,2027.8846153845911,Incident Cases,Intervention,680,1,Relative sus & trans het + nutrition-->TB activation
1036,2027.9038461538219,Incident Cases,Intervention,682,1,Relative sus & trans het + nutrition-->TB activation
1037,2027.9230769230526,Incident Cases,Intervention,682,1,Relative sus & trans het + nutrition-->TB activation
1038,2027.9423076922833,Incident Cases,Intervention,682,1,Relative sus & trans het + nutrition-->TB activation
1039,2027.961538461514,Incident Cases,Intervention,682,1,Relative sus & trans het + nutrition-->TB activation
1040,2027.9807692307447,Incident Cases,Intervention,682,1,Relative sus & trans het + nutrition-->TB activation
1041,2027.9999999999754,Incident Cases,Intervention,682,1,Relative sus & trans het + nutrition-->TB activation
1042,2028.0192307692062,Incident Cases,Intervention,682,1,Relative sus & trans het + nutrition-->TB activation
1043,2028.0384615384369,Incident Cases,Intervention,682,1,Relative sus & trans het + nutrition-->TB activation
1044,2028.0576923076676,Incident Cases,Intervention,682,1,Relative sus & trans het + nutrition-->TB activation
1045,2028.0769230768983,Incident Cases,Intervention,683,1,Relative sus & trans het + nutrition-->TB activation
1046,2028.096153846129,Incident Cases,Intervention,683,1,Relative sus & trans het + nutrition-->TB activation
1047,2028.1153846153597,Incident Cases,Intervention,684,1,Relative sus & trans het + nutrition-->TB activation
1048,2028.1346153845905,Incident Cases,Intervention,684,1,Relative sus & trans het + nutrition-->TB activation
1049,2028.1538461538212,Incident Cases,Intervention,684,1,Relative sus & trans het + nutrition-->TB activation
1050,2028.173076923052,Incident Cases,Intervention,684,1,Relative sus & trans het + nutrition-->TB activation
1051,2028.1923076922826,Incident Cases,Intervention,684,1,Relative sus & trans het + nutrition-->TB activation
1052,2028.2115384615133,Incident Cases,Intervention,684,1,Relative sus & trans het + nutrition-->TB activation
1053,2028.230769230744,Incident Cases,Intervention,684,1,Relative sus & trans het + nutrition-->TB activation
1054,2028.2499999999748,Incident Cases,Intervention,684,1,Relative sus & trans het + nutrition-->TB activation
1055,2028.2692307692055,Incident Cases,Intervention,684,1,Relative sus & trans het + nutrition-->TB activation
1056,2028.2884615384362,Incident Cases,Intervention,684,1,Relative sus & trans het + nutrition-->TB activation
1057,2028.307692307667,Incident Cases,Intervention,685,1,Relative sus & trans het + nutrition-->TB activation
1058,2028.3269230768976,Incident Cases,Intervention,686,1,Relative sus & trans het + nutrition-->TB activation
1059,2028.3461538461283,Incident Cases,Intervention,686,1,Relative sus & trans het + nutrition-->TB activation
1060,2028.365384615359,Incident Cases,Intervention,687,1,Relative sus & trans het + nutrition-->TB activation
1061,2028.3846153845898,Incident Cases,Intervention,687,1,Relative sus & trans het + nutrition-->TB activation
1062,2028.4038461538205,Incident Cases,Intervention,688,1,Relative sus & trans het + nutrition-->TB activation
1063,2028.4230769230512,Incident Cases,Intervention,688,1,Relative sus & trans het + nutrition-->TB activation
1064,2028.442307692282,Incident Cases,Intervention,688,1,Relative sus & trans het + nutrition-->TB activation
1065,2028.4615384615126,Incident Cases,Intervention,688,1,Relative sus & trans het + nutrition-->TB activation
1066,2028.4807692307434,Incident Cases,Intervention,688,1,Relative sus & trans het + nutrition-->TB activation
1067,2028.499999999974,Incident Cases,Intervention,689,1,Relative sus & trans het + nutrition-->TB activation
1068,2028.5192307692048,Incident Cases,Intervention,689,1,Relative sus & trans het + nutrition-->TB activation
1069,2028.5384615384355,Incident Cases,Intervention,689,1,Relative sus & trans het + nutrition-->TB activation
1070,2028.5576923076662,Incident Cases,Intervention,689,1,Relative sus & trans het + nutrition-->TB activation
1071,2028.576923076897,Incident Cases,Intervention,690,1,Relative sus & trans het + nutrition-->TB activation
1072,2028.5961538461277,Incident Cases,Intervention,691,1,Relative sus & trans het + nutrition-->TB activation
1073,2028.6153846153584,Incident Cases,Intervention,691,1,Relative sus & trans het + nutrition-->TB activation
1074,2028.634615384589,Incident Cases,Intervention,691,1,Relative sus & trans het + nutrition-->TB activation
1075,2028.6538461538198,Incident Cases,Intervention,691,1,Relative sus & trans het + nutrition-->TB activation
1076,2028.6730769230505,Incident Cases,Intervention,691,1,Relative sus & trans het + nutrition-->TB activation
1077,2028.6923076922812,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1078,2028.711538461512,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1079,2028.7307692307427,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1080,2028.7499999999734,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1081,2028.7692307692041,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1082,2028.7884615384348,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1083,2028.8076923076655,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1084,2028.8269230768963,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1085,2028.846153846127,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1086,2028.8653846153577,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1087,2028.8846153845884,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1088,2028.9038461538191,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1089,2028.9230769230498,Incident Cases,Intervention,692,1,Relative sus & trans het + nutrition-->TB activation
1090,2028.9423076922806,Incident Cases,Intervention,693,1,Relative sus & trans het + nutrition-->TB activation
1091,2028.9615384615113,Incident Cases,Intervention,693,1,Relative sus & trans het + nutrition-->TB activation
1092,2028.980769230742,Incident Cases,Intervention,693,1,Relative sus & trans het + nutrition-->TB activation
1093,2028.9999999999727,Incident Cases,Intervention,693,1,Relative sus & trans het + nutrition-->TB activation
1094,2029.0192307692034,Incident Cases,Intervention,693,1,Relative sus & trans het + nutrition-->TB activation
1095,2029.0384615384341,Incident Cases,Intervention,693,1,Relative sus & trans het + nutrition-->TB activation
1096,2029.0576923076649,Incident Cases,Intervention,693,1,Relative sus & trans het + nutrition-->TB activation
1097,2029.0769230768956,Incident Cases,Intervention,693,1,Relative sus & trans het + nutrition-->TB activation
1098,2029.0961538461263,Incident Cases,Intervention,693,1,Relative sus & trans het + nutrition-->TB activation
1099,2029.115384615357,Incident Cases,Intervention,694,1,Relative sus & trans het + nutrition-->TB activation
1100,2029.1346153845877,Incident Cases,Intervention,694,1,Relative sus & trans het + nutrition-->TB activation
1101,2029.1538461538184,Incident Cases,Intervention,694,1,Relative sus & trans het + nutrition-->TB activation
1102,2029.1730769230492,Incident Cases,Intervention,694,1,Relative sus & trans het + nutrition-->TB activation
1103,2029.1923076922799,Incident Cases,Intervention,695,1,Relative sus & trans het + nutrition-->TB activation
1104,2029.2115384615106,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1105,2029.2307692307413,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1106,2029.249999999972,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1107,2029.2692307692027,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1108,2029.2884615384335,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1109,2029.3076923076642,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1110,2029.326923076895,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1111,2029.3461538461256,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1112,2029.3653846153563,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1113,2029.384615384587,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1114,2029.4038461538178,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1115,2029.4230769230485,Incident Cases,Intervention,696,1,Relative sus & trans het + nutrition-->TB activation
1116,2029.4423076922792,Incident Cases,Intervention,697,1,Relative sus & trans het + nutrition-->TB activation
1117,2029.46153846151,Incident Cases,Intervention,698,1,Relative sus & trans het + nutrition-->TB activation
1118,2029.4807692307406,Incident Cases,Intervention,698,1,Relative sus & trans het + nutrition-->TB activation
1119,2029.4999999999714,Incident Cases,Intervention,698,1,Relative sus & trans het + nutrition-->TB activation
1120,2029.519230769202,Incident Cases,Intervention,698,1,Relative sus & trans het + nutrition-->TB activation
1121,2029.5384615384328,Incident Cases,Intervention,698,1,Relative sus & trans het + nutrition-->TB activation
1122,2029.5576923076635,Incident Cases,Intervention,699,1,Relative sus & trans het + nutrition-->TB activation
1123,2029.5769230768942,Incident Cases,Intervention,699,1,Relative sus & trans het + nutrition-->TB activation
1124,2029.596153846125,Incident Cases,Intervention,699,1,Relative sus & trans het + nutrition-->TB activation
1125,2029.6153846153557,Incident Cases,Intervention,699,1,Relative sus & trans het + nutrition-->TB activation
1126,2029.6346153845864,Incident Cases,Intervention,699,1,Relative sus & trans het + nutrition-->TB activation
1127,2029.653846153817,Incident Cases,Intervention,700,1,Relative sus & trans het + nutrition-->TB activation
1128,2029.6730769230478,Incident Cases,Intervention,700,1,Relative sus & trans het + nutrition-->TB activation
1129,2029.6923076922785,Incident Cases,Intervention,701,1,Relative sus & trans het + nutrition-->TB activation
1130,2029.7115384615092,Incident Cases,Intervention,702,1,Relative sus & trans het + nutrition-->TB activation
1131,2029.73076923074,Incident Cases,Intervention,702,1,Relative sus & trans het + nutrition-->TB activation
1132,2029.7499999999707,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1133,2029.7692307692014,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1134,2029.788461538432,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1135,2029.8076923076628,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1136,2029.8269230768935,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1137,2029.8461538461243,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1138,2029.865384615355,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1139,2029.8846153845857,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1140,2029.9038461538164,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1141,2029.9230769230471,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1142,2029.9423076922778,Incident Cases,Intervention,703,1,Relative sus & trans het + nutrition-->TB activation
1143,2029.9615384615086,Incident Cases,Intervention,704,1,Relative sus & trans het + nutrition-->TB activation
1144,2029.9807692307393,Incident Cases,Intervention,704,1,Relative sus & trans het + nutrition-->TB activation
1145,2029.99999999997,Incident Cases,Intervention,705,1,Relative sus & trans het + nutrition-->TB activation
1146,2019.0,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1147,2019.0192307692307,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1148,2019.0384615384614,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1149,2019.0576923076922,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1150,2019.0769230769229,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1151,2019.0961538461536,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1152,2019.1153846153843,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1153,2019.134615384615,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1154,2019.1538461538457,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1155,2019.1730769230765,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1156,2019.1923076923072,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1157,2019.2115384615379,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1158,2019.2307692307686,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1159,2019.2499999999993,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1160,2019.26923076923,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1161,2019.2884615384608,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1162,2019.3076923076915,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1163,2019.3269230769222,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1164,2019.346153846153,Co-Prevalent Cases,Control,0,1,Relative sus & trans het + nutrition-->TB activation
1165,2019.3653846153836,Co-Prevalent Cases,Control,2,1,Relative sus & trans het + nutrition-->TB activation
1166,2019.3846153846143,Co-Prevalent Cases,Control,5,1,Relative sus & trans het + nutrition-->TB activation
1167,2019.403846153845,Co-Prevalent Cases,Control,6,1,Relative sus & trans het + nutrition-->TB activation
1168,2019.4230769230758,Co-Prevalent Cases,Control,7,1,Relative sus & trans het + nutrition-->TB activation
1169,2019.4423076923065,Co-Prevalent Cases,Control,7,1,Relative sus & trans het + nutrition-->TB activation
1170,2019.4615384615372,Co-Prevalent Cases,Control,11,1,Relative sus & trans het + nutrition-->TB activation
1171,2019.480769230768,Co-Prevalent Cases,Control,14,1,Relative sus & trans het + nutrition-->TB activation
1172,2019.4999999999986,Co-Prevalent Cases,Control,16,1,Relative sus & trans het + nutrition-->TB activation
1173,2019.5192307692294,Co-Prevalent Cases,Control,17,1,Relative sus & trans het + nutrition-->TB activation
1174,2019.53846153846,Co-Prevalent Cases,Control,18,1,Relative sus & trans het + nutrition-->TB activation
1175,2019.5576923076908,Co-Prevalent Cases,Control,20,1,Relative sus & trans het + nutrition-->TB activation
1176,2019.5769230769215,Co-Prevalent Cases,Control,21,1,Relative sus & trans het + nutrition-->TB activation
1177,2019.5961538461522,Co-Prevalent Cases,Control,22,1,Relative sus & trans het + nutrition-->TB activation
1178,2019.615384615383,Co-Prevalent Cases,Control,22,1,Relative sus & trans het + nutrition-->TB activation
1179,2019.6346153846137,Co-Prevalent Cases,Control,23,1,Relative sus & trans het + nutrition-->TB activation
1180,2019.6538461538444,Co-Prevalent Cases,Control,23,1,Relative sus & trans het + nutrition-->TB activation
1181,2019.673076923075,Co-Prevalent Cases,Control,23,1,Relative sus & trans het + nutrition-->TB activation
1182,2019.6923076923058,Co-Prevalent Cases,Control,23,1,Relative sus & trans het + nutrition-->TB activation
1183,2019.7115384615365,Co-Prevalent Cases,Control,23,1,Relative sus & trans het + nutrition-->TB activation
1184,2019.7307692307672,Co-Prevalent Cases,Control,23,1,Relative sus & trans het + nutrition-->TB activation
1185,2019.749999999998,Co-Prevalent Cases,Control,23,1,Relative sus & trans het + nutrition-->TB activation
1186,2019.7692307692287,Co-Prevalent Cases,Control,24,1,Relative sus & trans het + nutrition-->TB activation
1187,2019.7884615384594,Co-Prevalent Cases,Control,25,1,Relative sus & trans het + nutrition-->TB activation
1188,2019.80769230769,Co-Prevalent Cases,Control,25,1,Relative sus & trans het + nutrition-->TB activation
1189,2019.8269230769208,Co-Prevalent Cases,Control,25,1,Relative sus & trans het + nutrition-->TB activation
1190,2019.8461538461515,Co-Prevalent Cases,Control,25,1,Relative sus & trans het + nutrition-->TB activation
1191,2019.8653846153823,Co-Prevalent Cases,Control,26,1,Relative sus & trans het + nutrition-->TB activation
1192,2019.884615384613,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1193,2019.9038461538437,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1194,2019.9230769230744,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1195,2019.9423076923051,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1196,2019.9615384615358,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1197,2019.9807692307666,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1198,2019.9999999999973,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1199,2020.019230769228,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1200,2020.0384615384587,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1201,2020.0576923076894,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1202,2020.0769230769201,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1203,2020.0961538461509,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1204,2020.1153846153816,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1205,2020.1346153846123,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1206,2020.153846153843,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1207,2020.1730769230737,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1208,2020.1923076923044,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1209,2020.2115384615352,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1210,2020.2307692307659,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1211,2020.2499999999966,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1212,2020.2692307692273,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1213,2020.288461538458,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1214,2020.3076923076887,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1215,2020.3269230769195,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1216,2020.3461538461502,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1217,2020.365384615381,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1218,2020.3846153846116,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1219,2020.4038461538423,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1220,2020.423076923073,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1221,2020.4423076923038,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1222,2020.4615384615345,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1223,2020.4807692307652,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1224,2020.499999999996,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1225,2020.5192307692266,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1226,2020.5384615384573,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1227,2020.557692307688,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1228,2020.5769230769188,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1229,2020.5961538461495,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1230,2020.6153846153802,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1231,2020.634615384611,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1232,2020.6538461538416,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1233,2020.6730769230724,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1234,2020.692307692303,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1235,2020.7115384615338,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1236,2020.7307692307645,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1237,2020.7499999999952,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1238,2020.769230769226,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1239,2020.7884615384567,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1240,2020.8076923076874,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1241,2020.826923076918,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
